datetime,location,temperature,humidity,wind_speed,pressure,visibility,cloud_cover
2025-11-13 07:57:51,Beluwakhan,15.2,65,2.1,965.5,Good,Clear
2025-11-13 07:57:51,Nainital,12.8,58,1.8,967.2,Good,Clear
2025-11-13 07:57:51,Delhi,22.5,72,3.2,1013.2,Good,Clear
2025-11-13 07:57:51,Mumbai,28.1,78,2.8,1012.8,Good,Clear
2025-11-13 07:57:55,Beluwakhan,15.2,65,2.1,965.5,Good,Clear
2025-11-13 07:57:55,Nainital,12.8,58,1.8,967.2,Good,Clear
2025-11-13 07:57:55,Delhi,22.5,72,3.2,1013.2,Good,Clear
2025-11-13 07:57:55,Mumbai,28.1,78,2.8,1012.8,Good,Clear
2025-11-13 07:57:59,Beluwakhan,15.2,65,2.1,965.5,Good,Clear
2025-11-13 07:57:59,Nainital,12.8,58,1.8,967.2,Good,Clear
2025-11-13 07:57:59,Delhi,22.5,72,3.2,1013.2,Good,Clear
2025-11-13 07:57:59,Mumbai,28.1,78,2.8,1012.8,Good,Clear
2025-11-13 08:02:55,Beluwakhan,15.2,65,2.1,965.5,Good,Clear
2025-11-13 08:02:55,Nainital,12.8,58,1.8,967.2,Good,Clear
2025-11-13 08:02:55,Delhi,22.5,72,3.2,1013.2,Good,Clear
2025-11-13 08:02:55,Mumbai,28.1,78,2.8,1012.8,Good,Clear
2025-11-13 08:18:51,Beluwakhan,13.6,65,1.9,964.7,Good,Clear
2025-11-13 08:18:51,Nainital,12.1,63,2.3,966.7,Excellent,Mostly Clear
2025-11-13 08:18:51,Delhi,22.1,72,3.1,1015.0,Fair,Mostly Clear
2025-11-13 08:18:51,Mumbai,27.2,74,2.6,1012.9,Excellent,Mostly Clear
2025-11-13 08:23:49,Beluwakhan,15.7,68,1.8,966.4,Fair,43
2025-11-13 08:23:49,Nainital,12.5,56,1.5,968.0,Good,41
2025-11-13 08:23:49,Delhi,24.1,72,3.0,1011.2,Fair,0
2025-11-13 08:23:49,Mumbai,29.3,77,2.5,1011.7,Excellent,29
2025-11-13 08:23:56,Beluwakhan,15.7,69,2.3,964.5,Fair,22
2025-11-13 08:23:56,Nainital,13.0,60,1.6,967.1,Good,10
2025-11-13 08:23:56,Delhi,24.2,69,3.1,1012.1,Good,21
2025-11-13 08:23:56,Mumbai,26.9,77,2.6,1010.9,Good,36
2025-11-13 08:23:58,Beluwakhan,14.8,60,2.4,964.8,Fair,42
2025-11-13 08:23:58,Nainital,12.4,59,1.7,966.0,Fair,23
2025-11-13 08:23:58,Delhi,20.8,76,3.0,1012.5,Excellent,2
2025-11-13 08:23:58,Mumbai,29.0,80,2.8,1010.8,Fair,32
2025-11-13 08:24:00,Beluwakhan,14.0,68,2.2,965.6,Excellent,19
2025-11-13 08:24:00,Nainital,14.2,57,1.6,969.0,Excellent,5
2025-11-13 08:24:00,Delhi,23.5,71,3.3,1012.3,Good,6
2025-11-13 08:24:00,Mumbai,28.1,79,3.1,1013.6,Excellent,22
2025-11-13 08:24:02,Beluwakhan,15.9,70,1.9,967.3,Fair,18
2025-11-13 08:24:02,Nainital,12.5,62,1.7,966.9,Excellent,2
2025-11-13 08:24:02,Delhi,23.9,67,3.7,1013.1,Excellent,6
2025-11-13 08:24:02,Mumbai,28.1,73,2.5,1013.8,Good,15
2025-11-13 08:24:04,Beluwakhan,17.1,67,2.2,966.5,Excellent,46
2025-11-13 08:24:04,Nainital,12.4,54,1.4,967.9,Fair,13
2025-11-13 08:24:04,Delhi,22.2,70,3.5,1011.8,Good,22
2025-11-13 08:24:04,Mumbai,29.5,78,3.2,1014.4,Excellent,36
2025-11-13 08:24:14,Beluwakhan,13.4,62,2.1,964.2,Excellent,5
2025-11-13 08:24:14,Nainital,14.7,57,1.5,967.4,Fair,17
2025-11-13 08:24:14,Delhi,23.0,70,3.2,1014.6,Fair,31
2025-11-13 08:24:14,Mumbai,27.6,81,3.3,1013.2,Excellent,48
2025-11-13 08:24:29,Beluwakhan,16.8,70,1.9,964.0,Excellent,29
2025-11-13 08:24:29,Nainital,12.4,55,1.9,966.6,Good,38
2025-11-13 08:24:29,Delhi,22.4,76,3.4,1012.6,Good,7
2025-11-13 08:24:29,Mumbai,28.7,80,3.2,1012.1,Fair,33
2025-11-13 08:24:29,Beluwakhan,17.1,70,2.1,965.8,Fair,23
2025-11-13 08:24:29,Nainital,13.9,62,1.5,965.7,Good,4
2025-11-13 08:24:29,Delhi,23.1,72,2.7,1015.2,Fair,10
2025-11-13 08:24:29,Mumbai,26.8,80,2.3,1014.8,Fair,17
2025-11-13 08:24:31,Beluwakhan,16.5,66,2.5,965.1,Good,0
2025-11-13 08:24:31,Nainital,14.5,59,1.8,968.1,Excellent,48
2025-11-13 08:24:31,Delhi,20.9,69,3.5,1014.2,Good,37
2025-11-13 08:24:31,Mumbai,26.8,81,3.1,1013.3,Fair,28
2025-11-13 08:24:31,Beluwakhan,14.4,67,1.9,963.5,Fair,30
2025-11-13 08:24:31,Nainital,12.8,62,2.2,965.7,Good,18
2025-11-13 08:24:31,Delhi,20.9,68,3.2,1012.7,Fair,47
2025-11-13 08:24:31,Mumbai,29.1,80,2.7,1012.4,Excellent,20
2025-11-13 08:24:33,Beluwakhan,14.3,61,2.0,966.2,Good,44
2025-11-13 08:24:33,Nainital,11.9,55,2.0,966.3,Good,43
2025-11-13 08:24:33,Delhi,22.1,75,3.1,1013.3,Excellent,2
2025-11-13 08:24:33,Mumbai,26.4,76,2.4,1014.6,Good,35
2025-11-13 08:24:34,Beluwakhan,14.2,60,2.2,966.3,Excellent,47
2025-11-13 08:24:34,Nainital,14.7,60,2.0,966.1,Fair,12
2025-11-13 08:24:34,Delhi,21.5,76,3.2,1012.9,Excellent,48
2025-11-13 08:24:34,Mumbai,27.7,77,2.4,1013.9,Good,40
2025-11-13 08:24:34,Beluwakhan,13.5,61,1.7,966.7,Excellent,10
2025-11-13 08:24:34,Nainital,12.1,54,1.5,966.3,Excellent,2
2025-11-13 08:24:34,Delhi,20.8,76,3.4,1013.5,Good,37
2025-11-13 08:24:34,Mumbai,28.4,76,2.4,1012.5,Excellent,16
2025-11-13 08:24:34,Beluwakhan,16.0,66,2.4,963.8,Fair,49
2025-11-13 08:24:34,Nainital,14.1,54,1.7,965.9,Fair,42
2025-11-13 08:24:34,Delhi,24.2,76,3.6,1014.4,Fair,39
2025-11-13 08:24:34,Mumbai,30.1,82,2.9,1013.3,Fair,37
2025-11-13 08:28:50,Beluwakhan,14.0,64,1.8,965.7,Fair,44
2025-11-13 08:28:50,Nainital,14.0,61,2.3,965.7,Good,30
2025-11-13 08:28:50,Delhi,21.8,68,3.4,1013.3,Good,28
2025-11-13 08:28:50,Mumbai,28.5,80,3.1,1013.8,Fair,46
2025-11-13 08:30:59,Beluwakhan,13.4,65,2.1,965.4,Fair,46
2025-11-13 08:30:59,Nainital,11.5,53,2.0,967.5,Fair,33
2025-11-13 08:30:59,Delhi,21.3,73,2.9,1014.5,Good,38
2025-11-13 08:30:59,Mumbai,29.3,78,2.5,1012.0,Fair,34
2025-11-13 08:34:19,Beluwakhan,13.2,67,2.3,965.2,Fair,42
2025-11-13 08:34:19,Nainital,11.7,55,1.8,966.5,Excellent,6
2025-11-13 08:34:19,Delhi,23.5,76,3.2,1014.2,Fair,0
2025-11-13 08:34:19,Mumbai,30.1,78,2.3,1012.2,Excellent,0
2025-11-13 08:35:13,Beluwakhan,13.5,66,2.0,967.3,Fair,28
2025-11-13 08:35:13,Nainital,13.6,58,1.7,968.3,Good,24
2025-11-13 08:35:13,Delhi,23.4,67,3.2,1014.9,Good,30
2025-11-13 08:35:13,Mumbai,28.1,83,3.1,1013.2,Good,40
2025-11-13 08:37:13,Beluwakhan,15.6,67,1.8,966.9,Excellent,6
2025-11-13 08:37:13,Nainital,12.4,60,1.6,967.1,Fair,21
2025-11-13 08:37:13,Delhi,22.9,69,2.8,1014.5,Fair,47
2025-11-13 08:37:13,Mumbai,28.6,75,2.9,1013.5,Good,21
2025-11-13 08:37:22,Beluwakhan,15.1,63,2.3,964.0,Fair,15
2025-11-13 08:37:22,Nainital,13.2,53,1.3,966.5,Good,37
2025-11-13 08:37:22,Delhi,22.2,71,2.8,1014.7,Excellent,40
2025-11-13 08:37:22,Mumbai,29.0,73,3.3,1014.6,Excellent,34
2025-11-13 08:37:31,Beluwakhan,16.1,65,2.0,966.3,Excellent,20
2025-11-13 08:37:31,Nainital,12.8,56,1.7,968.0,Excellent,21
2025-11-13 08:37:31,Delhi,20.8,77,3.3,1012.9,Excellent,42
2025-11-13 08:37:31,Mumbai,29.8,77,2.8,1012.0,Good,18
2025-11-13 08:42:13,Beluwakhan,16.4,67,2.7,966.6,12,52
2025-11-13 08:42:13,Nainital,17.0,50,2.0,965.7,10,13
2025-11-13 08:42:13,Delhi,22.7,62,3.9,1013.5,10,2
2025-11-13 08:42:13,Mumbai,30.7,87,2.5,1015.5,8,15
2025-11-13 08:44:32,Beluwakhan,15.8,55,2.7,963.7,10,40
2025-11-13 08:44:32,Nainital,15.3,58,1.5,969.0,8,31
2025-11-13 08:44:32,Delhi,24.5,75,3.5,1013.0,8,1
2025-11-13 08:44:32,Mumbai,30.4,88,3.0,1014.6,15,27
2025-11-13 08:45:16,Beluwakhan,18.8,71,2.2,963.4,12,57
2025-11-13 08:45:16,Nainital,14.4,49,1.5,965.9,10,52
2025-11-13 08:45:16,Delhi,28.3,62,3.1,1010.7,12,47
2025-11-13 08:45:16,Mumbai,30.7,79,3.3,1014.7,8,51
2025-11-13 08:47:47,Beluwakhan,15.9,60,1.4,966.8,12,31
2025-11-13 08:47:47,Nainital,13.6,48,1.1,966.3,10,30
2025-11-13 08:47:47,Delhi,25.0,68,2.6,1015.3,15,54
2025-11-13 08:47:47,Mumbai,31.3,77,3.0,1011.2,10,45
2025-11-13 08:50:10,Beluwakhan,16.2,75,1.7,967.3,12,2
2025-11-13 08:50:10,Nainital,13.8,57,1.8,965.0,10,15
2025-11-13 08:50:10,Delhi,23.7,63,2.8,1012.3,10,59
2025-11-13 08:50:10,Mumbai,33.0,84,2.8,1010.2,8,60
2025-11-13 08:50:31,Beluwakhan,18.3,75,2.4,963.4,10,51
2025-11-13 08:50:31,Nainital,17.9,65,1.4,964.9,10,46
2025-11-13 08:50:31,Delhi,25.2,68,3.7,1011.2,10,4
2025-11-13 08:50:31,Mumbai,32.9,68,2.9,1012.1,18,40
2025-11-13 08:51:10,Beluwakhan,17.3,69,1.5,968.0,12,48
2025-11-13 08:51:10,Nainital,16.7,66,2.6,964.7,10,45
2025-11-13 08:51:10,Delhi,26.8,78,3.7,1013.5,8,14
2025-11-13 08:51:10,Mumbai,31.3,88,2.9,1009.8,8,48
2025-11-13 08:51:16,Beluwakhan,19.2,57,2.6,962.9,18,52
2025-11-13 08:51:16,Nainital,17.4,57,1.3,967.0,10,1
2025-11-13 08:51:16,Delhi,25.9,69,3.7,1010.3,18,24
2025-11-13 08:51:16,Mumbai,29.4,70,2.8,1014.6,18,13
2025-11-13 08:55:10,Beluwakhan,19.8,69,2.1,963.4,12,34
2025-11-13 08:55:10,Nainital,14.4,50,1.9,964.5,10,27
2025-11-13 08:55:10,Delhi,25.6,81,2.6,1015.5,10,29
2025-11-13 08:55:10,Mumbai,30.7,87,3.3,1015.3,18,32
2025-11-13 09:00:17,Beluwakhan,16.8,72,2.5,965.5,8,11
2025-11-13 09:00:17,Nainital,14.1,66,1.3,964.8,10,44
2025-11-13 09:00:17,Delhi,23.8,77,3.8,1013.1,8,17
2025-11-13 09:00:17,Mumbai,31.9,78,3.4,1012.8,15,45
2025-11-13 13:57:27,Beluwakhan,19.7,61,2.7,967.5,10,26
2025-11-13 13:57:27,Nainital,14.0,55,2.5,966.2,12,43
2025-11-13 13:57:27,Delhi,25.2,63,2.8,1012.8,10,45
2025-11-13 13:57:27,Mumbai,30.2,71,3.0,1015.8,8,46
2025-11-13 14:02:26,Beluwakhan,19.5,70,1.8,965.3,12,45
2025-11-13 14:02:26,Nainital,16.1,55,2.2,969.3,10,8
2025-11-13 14:02:26,Delhi,26.4,63,3.1,1011.1,8,40
2025-11-13 14:02:26,Mumbai,31.0,72,2.9,1013.9,8,14
2025-11-13 14:07:25,Beluwakhan,18.5,66,1.7,962.7,8,4
2025-11-13 14:07:25,Nainital,16.6,67,1.7,969.6,8,46
2025-11-13 14:07:25,Delhi,27.8,65,3.3,1010.6,8,57
2025-11-13 14:07:25,Mumbai,31.0,83,2.6,1011.2,10,20
2025-11-13 15:23:32,Beluwakhan,17.3,64,2.2,967.3,15,43
2025-11-13 15:23:32,Nainital,14.7,66,2.5,966.9,10,51
2025-11-13 15:23:32,Delhi,26.6,63,3.8,1010.4,12,56
2025-11-13 15:23:32,Mumbai,31.9,83,3.5,1015.7,12,54
2025-12-30 21:38:37,Beluwakhan,10.1,74,1.9,965.7,15,13
2025-12-30 21:38:37,Nainital,9.5,61,1.7,969.7,18,47
2025-12-30 21:38:37,Delhi,18.1,71,4.0,1015.0,18,3
2025-12-30 21:38:37,Mumbai,24.1,88,3.1,1011.0,18,43
2025-12-30 21:38:41,Beluwakhan,11.7,62,1.9,966.9,10,49
2025-12-30 21:38:41,Nainital,7.5,66,1.9,966.4,10,28
2025-12-30 21:38:41,Delhi,19.4,66,3.4,1013.9,12,39
2025-12-30 21:38:41,Mumbai,23.0,81,3.1,1013.5,15,58
2025-12-30 21:39:10,Beluwakhan,9.4,69,1.5,966.9,12,47
2025-12-30 21:39:10,Nainital,7.1,54,2.1,970.0,8,13
2025-12-30 21:39:10,Delhi,16.6,69,3.9,1016.1,12,39
2025-12-30 21:39:10,Mumbai,22.1,83,2.2,1013.9,8,39
2025-12-30 21:43:48,Beluwakhan,9.5,63,1.5,964.7,10,26
2025-12-30 21:43:48,Nainital,8.7,64,2.5,967.4,12,45
2025-12-30 21:43:48,Delhi,19.6,72,2.8,1011.6,10,49
2025-12-30 21:43:48,Mumbai,21.1,76,2.7,1010.7,18,42
2025-12-30 21:45:37,Beluwakhan,9.4,68,2.1,964.5,8,17
2025-12-30 21:45:37,Nainital,8.8,63,1.4,969.2,18,26
2025-12-30 21:45:37,Delhi,19.5,76,3.6,1012.6,12,27
2025-12-30 21:45:37,Mumbai,22.8,74,2.6,1012.9,10,12
2025-12-30 21:48:38,Beluwakhan,8.9,55,1.4,965.7,8,41
2025-12-30 21:48:38,Nainital,6.7,49,2.1,966.6,12,12
2025-12-30 21:48:38,Delhi,17.9,77,3.5,1011.7,18,14
2025-12-30 21:48:38,Mumbai,21.7,70,3.6,1015.6,12,38
2025-12-30 21:53:55,Beluwakhan,9.7,56,2.7,968.0,12,57
2025-12-30 21:53:55,Nainital,7.2,66,2.2,964.8,12,44
2025-12-30 21:53:55,Delhi,18.7,72,3.9,1013.9,18,35
2025-12-30 21:53:55,Mumbai,23.3,78,2.1,1010.6,12,54
2025-12-30 21:54:08,Beluwakhan,9.6,66,2.8,964.2,15,7
2025-12-30 21:54:08,Nainital,6.5,66,1.9,965.8,15,1
2025-12-30 21:54:08,Delhi,16.5,67,3.4,1011.0,15,24
2025-12-30 21:54:08,Mumbai,23.6,74,3.1,1013.3,10,39
2025-12-30 21:58:45,Beluwakhan,12.3,72,2.2,968.2,8,39
2025-12-30 21:58:45,Nainital,5.9,56,1.0,966.6,12,34
2025-12-30 21:58:45,Delhi,16.8,67,3.7,1013.2,12,39
2025-12-30 21:58:45,Mumbai,24.3,83,2.9,1009.9,15,28
2025-12-30 22:03:37,Beluwakhan,11.6,75,2.0,966.2,12,52
2025-12-30 22:03:37,Nainital,7.9,62,2.1,964.5,8,55
2025-12-30 22:03:37,Delhi,18.6,65,3.8,1011.3,18,13
2025-12-30 22:03:37,Mumbai,21.1,82,3.5,1015.2,15,39
2025-12-30 22:08:37,Beluwakhan,8.9,61,2.2,964.4,12,46
2025-12-30 22:08:37,Nainital,6.9,49,1.4,968.8,18,25
2025-12-30 22:08:37,Delhi,16.7,79,3.6,1013.8,10,58
2025-12-30 22:08:37,Mumbai,22.5,88,3.3,1012.7,8,6
2025-12-30 22:13:37,Beluwakhan,11.2,56,1.6,967.7,8,29
2025-12-30 22:13:37,Nainital,7.1,66,1.9,967.5,18,41
2025-12-30 22:13:37,Delhi,17.4,74,2.6,1010.8,8,39
2025-12-30 22:13:37,Mumbai,22.4,83,2.0,1011.5,15,48
2025-12-30 22:19:05,Beluwakhan,10.0,71,2.6,967.6,15,4
2025-12-30 22:19:05,Nainital,7.5,51,1.8,969.8,10,50
2025-12-30 22:19:05,Delhi,18.2,70,2.9,1016.0,18,41
2025-12-30 22:19:05,Mumbai,23.3,75,3.1,1012.5,10,60
2025-12-30 22:24:06,Beluwakhan,8.4,71,2.7,966.0,12,49
2025-12-30 22:24:06,Nainital,8.0,67,2.4,966.2,15,59
2025-12-30 22:24:06,Delhi,18.9,79,2.5,1013.3,12,36
2025-12-30 22:24:06,Mumbai,24.0,79,2.3,1010.5,18,6
2025-12-30 22:29:06,Beluwakhan,10.6,57,2.2,962.7,12,33
2025-12-30 22:29:06,Nainital,7.4,68,1.3,966.5,12,45
2025-12-30 22:29:06,Delhi,14.8,69,2.5,1012.3,10,4
2025-12-30 22:29:06,Mumbai,24.6,75,3.2,1011.3,18,5
2025-12-30 22:47:06,Beluwakhan,12.2,70,1.9,963.4,15,60
2025-12-30 22:47:06,Nainital,8.1,65,1.1,966.2,18,17
2025-12-30 22:47:06,Delhi,16.2,65,2.6,1012.5,8,29
2025-12-30 22:47:06,Mumbai,22.5,86,2.1,1014.9,15,51
2025-12-30 22:49:05,Beluwakhan,9.3,70,2.4,965.2,15,7
2025-12-30 22:49:05,Nainital,7.1,53,2.2,966.2,15,27
2025-12-30 22:49:05,Delhi,14.9,70,3.6,1013.9,18,52
2025-12-30 22:49:05,Mumbai,24.2,80,2.4,1010.9,12,59
2025-12-30 22:54:06,Beluwakhan,12.2,67,1.9,964.2,15,8
2025-12-30 22:54:06,Nainital,9.5,66,2.1,964.3,8,55
2025-12-30 22:54:06,Delhi,17.2,79,3.4,1010.6,12,44
2025-12-30 22:54:06,Mumbai,21.6,77,2.0,1010.7,12,1
2025-12-30 22:59:16,Beluwakhan,11.5,62,1.6,962.5,15,29
2025-12-30 22:59:16,Nainital,8.4,66,1.3,964.8,15,4
2025-12-30 22:59:16,Delhi,20.2,72,3.8,1014.4,18,18
2025-12-30 22:59:16,Mumbai,21.5,77,2.1,1013.4,10,34
2025-12-30 23:13:22,Beluwakhan,11.7,59,2.3,964.5,18,54
2025-12-30 23:13:22,Nainital,6.2,66,1.9,967.4,10,55
2025-12-30 23:13:22,Delhi,18.2,71,2.5,1012.9,8,57
2025-12-30 23:13:22,Mumbai,24.3,80,2.1,1010.6,12,34
2025-12-30 23:24:05,Beluwakhan,11.9,58,1.9,965.9,15,52
2025-12-30 23:24:05,Nainital,8.0,67,1.4,969.7,10,4
2025-12-30 23:24:05,Delhi,16.4,64,2.5,1013.8,18,49
2025-12-30 23:24:05,Mumbai,23.9,76,3.5,1013.3,10,56
2025-12-30 23:28:37,Beluwakhan,9.6,60,1.3,963.9,12,35
2025-12-30 23:28:37,Nainital,9.3,50,1.2,967.0,12,22
2025-12-30 23:28:37,Delhi,17.6,79,2.7,1010.6,15,20
2025-12-30 23:28:37,Mumbai,22.8,74,2.4,1015.6,10,7
2025-12-30 23:34:05,Beluwakhan,10.2,64,1.5,963.5,10,18
2025-12-30 23:34:05,Nainital,9.0,65,2.5,966.9,18,52
2025-12-30 23:34:05,Delhi,20.2,82,3.7,1016.0,12,15
2025-12-30 23:34:05,Mumbai,22.1,81,2.1,1012.0,12,44
2025-12-30 23:35:26,Beluwakhan,11.3,73,1.8,963.6,12,13
2025-12-30 23:35:26,Nainital,7.4,56,1.4,968.9,8,8
2025-12-30 23:35:26,Delhi,19.8,64,4.0,1015.1,15,1
2025-12-30 23:35:26,Mumbai,23.9,68,3.2,1011.6,15,36
2025-12-30 23:35:37,Beluwakhan,7.8,65,2.7,964.9,10,47
2025-12-30 23:35:37,Nainital,6.5,56,2.2,969.3,8,56
2025-12-30 23:35:37,Delhi,16.4,66,2.7,1016.0,10,23
2025-12-30 23:35:37,Mumbai,22.1,72,2.4,1010.1,8,31
2025-12-30 23:39:05,Beluwakhan,9.6,74,1.6,968.3,8,19
2025-12-30 23:39:05,Nainital,8.9,54,1.4,964.5,10,57
2025-12-30 23:39:05,Delhi,19.3,80,3.6,1012.3,12,28
2025-12-30 23:39:05,Mumbai,21.5,75,3.5,1012.7,8,29
2025-12-30 23:44:09,Beluwakhan,7.7,62,1.8,963.4,10,44
2025-12-30 23:44:09,Nainital,5.2,56,2.1,967.9,8,11
2025-12-30 23:44:09,Delhi,16.7,75,3.6,1012.4,12,54
2025-12-30 23:44:09,Mumbai,24.4,76,3.6,1010.5,12,15
2025-12-30 23:48:47,Beluwakhan,9.0,72,2.6,967.8,12,47
2025-12-30 23:48:47,Nainital,6.8,48,1.6,964.7,15,18
2025-12-30 23:48:47,Delhi,16.8,80,3.7,1014.0,12,58
2025-12-30 23:48:47,Mumbai,25.9,70,2.9,1013.0,15,48
2025-12-30 23:54:08,Beluwakhan,11.5,56,1.5,966.3,18,26
2025-12-30 23:54:08,Nainital,6.9,61,1.9,967.1,8,26
2025-12-30 23:54:08,Delhi,17.4,73,3.1,1013.6,15,43
2025-12-30 23:54:08,Mumbai,22.4,68,2.0,1015.2,12,36
2025-12-30 23:58:49,Beluwakhan,8.3,67,1.4,966.7,8,1
2025-12-30 23:58:49,Nainital,7.2,57,2.0,966.7,10,6
2025-12-30 23:58:49,Delhi,17.7,67,3.4,1011.1,8,37
2025-12-30 23:58:49,Mumbai,25.2,82,2.2,1013.2,8,26
2025-12-30 23:59:05,Beluwakhan,10.6,60,2.4,966.2,10,9
2025-12-30 23:59:05,Nainital,9.9,49,1.8,965.4,8,58
2025-12-30 23:59:05,Delhi,18.2,77,3.0,1012.1,12,35
2025-12-30 23:59:05,Mumbai,22.7,75,2.9,1010.2,18,40
2025-12-31 00:03:20,Beluwakhan,10.3,66,2.6,963.9,18,43
2025-12-31 00:03:20,Nainital,7.0,50,1.2,964.5,18,54
2025-12-31 00:03:20,Delhi,15.8,74,2.5,1012.5,15,41
2025-12-31 00:03:20,Mumbai,23.3,68,2.7,1012.4,8,38
2025-12-31 00:03:50,Beluwakhan,11.9,74,2.1,968.4,8,24
2025-12-31 00:03:50,Nainital,9.5,48,1.2,967.5,18,36
2025-12-31 00:03:50,Delhi,18.8,66,2.6,1015.2,18,19
2025-12-31 00:03:50,Mumbai,21.5,82,3.0,1014.2,15,25
2025-12-31 00:04:04,Beluwakhan,11.2,57,2.8,967.5,18,46
2025-12-31 00:04:04,Nainital,5.7,67,1.8,967.2,18,9
2025-12-31 00:04:04,Delhi,17.0,73,3.1,1015.9,8,13
2025-12-31 00:04:04,Mumbai,20.8,68,3.4,1013.1,18,30
2025-12-31 00:08:51,Beluwakhan,9.2,69,1.9,963.5,10,54
2025-12-31 00:08:51,Nainital,8.5,61,2.0,968.4,15,42
2025-12-31 00:08:51,Delhi,17.1,78,3.1,1013.5,15,9
2025-12-31 00:08:51,Mumbai,23.3,70,2.3,1011.3,10,6
2025-12-31 00:09:05,Beluwakhan,11.5,55,1.9,968.0,12,41
2025-12-31 00:09:05,Nainital,7.9,58,1.5,967.0,18,8
2025-12-31 00:09:05,Delhi,14.6,82,2.9,1014.1,12,3
2025-12-31 00:09:05,Mumbai,25.3,87,2.2,1012.7,10,18
2025-12-31 00:13:50,Beluwakhan,10.8,70,1.8,962.7,8,45
2025-12-31 00:13:50,Nainital,6.7,68,1.2,967.8,15,29
2025-12-31 00:13:50,Delhi,20.1,77,2.4,1012.0,8,44
2025-12-31 00:13:50,Mumbai,22.1,68,3.4,1015.3,8,36
2025-12-31 00:14:04,Beluwakhan,9.8,62,1.7,963.5,12,40
2025-12-31 00:14:04,Nainital,6.2,62,1.3,966.2,8,35
2025-12-31 00:14:04,Delhi,18.2,69,3.4,1014.6,10,35
2025-12-31 00:14:04,Mumbai,23.9,75,2.8,1012.0,12,12
2025-12-31 00:18:51,Beluwakhan,9.7,62,1.7,968.0,8,42
2025-12-31 00:18:51,Nainital,7.0,65,1.6,970.0,8,9
2025-12-31 00:18:51,Delhi,15.0,81,3.2,1015.7,18,0
2025-12-31 00:18:51,Mumbai,21.1,77,3.5,1012.8,10,18
2025-12-31 00:19:04,Beluwakhan,8.9,57,1.3,968.1,10,10
2025-12-31 00:19:04,Nainital,9.5,58,2.2,966.1,18,54
2025-12-31 00:19:04,Delhi,16.9,76,2.5,1011.3,15,40
2025-12-31 00:19:04,Mumbai,21.7,82,2.1,1013.9,18,4
2025-12-31 00:23:49,Beluwakhan,9.4,71,1.5,965.9,12,12
2025-12-31 00:23:49,Nainital,7.8,57,1.4,969.2,18,47
2025-12-31 00:23:49,Delhi,16.9,62,2.7,1014.7,8,42
2025-12-31 00:23:49,Mumbai,22.2,80,2.8,1011.5,12,56
2025-12-31 00:24:04,Beluwakhan,8.0,57,1.4,962.6,15,29
2025-12-31 00:24:04,Nainital,8.4,57,1.7,966.2,18,14
2025-12-31 00:24:04,Delhi,17.1,76,2.6,1010.4,15,43
2025-12-31 00:24:04,Mumbai,25.7,75,3.4,1009.9,12,24
2025-12-31 00:28:49,Beluwakhan,12.6,61,2.4,964.4,8,47
2025-12-31 00:28:49,Nainital,9.3,62,1.9,967.4,15,30
2025-12-31 00:28:49,Delhi,17.8,80,2.7,1010.5,18,30
2025-12-31 00:28:49,Mumbai,24.2,76,3.3,1012.7,10,45
2025-12-31 00:29:04,Beluwakhan,10.2,70,2.4,968.0,10,10
2025-12-31 00:29:04,Nainital,10.1,68,1.5,964.5,18,47
2025-12-31 00:29:04,Delhi,16.7,77,2.8,1010.7,15,10
2025-12-31 00:29:04,Mumbai,21.8,68,2.9,1012.4,15,45
2025-12-31 00:34:05,Beluwakhan,12.2,65,2.8,965.2,15,40
2025-12-31 00:34:05,Nainital,8.8,57,1.1,967.5,15,38
2025-12-31 00:34:05,Delhi,15.3,73,2.9,1011.7,12,60
2025-12-31 00:34:05,Mumbai,23.0,78,2.1,1014.2,15,12
2025-12-31 00:37:26,Beluwakhan,10.8,72,2.0,964.4,15,30
2025-12-31 00:37:26,Nainital,6.0,48,2.0,969.6,8,55
2025-12-31 00:37:26,Delhi,17.4,70,3.1,1012.3,12,1
2025-12-31 00:37:26,Mumbai,21.9,86,3.1,1012.1,15,44
2025-12-31 00:38:51,Beluwakhan,12.4,63,1.6,963.4,8,28
2025-12-31 00:38:51,Nainital,8.8,51,1.3,967.7,12,5
2025-12-31 00:38:51,Delhi,17.6,66,4.0,1010.3,8,4
2025-12-31 00:38:51,Mumbai,23.5,79,2.6,1012.3,10,28
